"year","siteID","Abiskomyia","Ablabesmyia","Acamptocladius","Acentrella","Acentria","Acerpenna","Acricotopus","Acroneuria","Actinobdella","Aedes","Aeolosoma","Aeshna","Agabus","Agapetus","Agarodes","Agathon","Agnetina","Agraylea","Agrypnia","Alaskaperla","Albia","Alisotrichia","Allocapnia","Allocladius","Allonais","Alloperla","Alluaudomyia","Alotanypus","Ambrysus","Ameletus","Americabaetis","Ametor","Amnicola","Amoenacarus","Amphichaeta","Amphinemura","Ampullaria","Ampumixis","Anafroptilum","Anagapetus","Anax","Anchytarsus","Ancyronyx","Anisocentropus","Anopheles","Antillopsyche","Antocha","Apatania","Apedilum","Apobaetis","Apocorophium","Apsectrotanypus","Arctodrilus","Arctopsyche","Argia","Argulus","Arigomphus","Arrenurus","Atherix","Atopsyche","Atractides","Atrichopogon","Attenella","Aturus","Aturus/Kongsbergia","Atya","Atylotus/Tabanus","Aulodrilus","Axarus","Axonopsis","Baetis","Baetisca","Banksiola","Barbronia","Belostoma","Berosus","Bezzia","Bezzia/Palpomyia","Bharatalbia","Bilyjomyia","Biomphalaria","Bithynia","Blepharicera","Boreochlus","Boreoheptagyia","Boreonectes","Bothrioneurum","Boyeria","Brachycentrus","Brachypoda","Brachypodopsis","Branchiura","Bratislavia","Brechmorhoga","Brillia","Brundiniella","Bryelmis","Bryophaenocladius","Buenoa","Caecidotea","Caenis","Calineuria","Callibaetis","Callicorixa","Caloparyphus/Euparyphus","Calopteryx","Cambarus","Camelobaetidius","Campeloma","Capniidae/Leuctridae","Cardiocladius","Caribaetis","Cariboptila","Caudatella","Celina","Celithemis","Cenocorixa","Centrolimnesia","Ceraclea","Ceratopogon","Ceratopsyche","Cernotina","Chaetarthria","Chaetocladius","Chaetogaster","Chaoborus","Chauliodes","Chelifera","Chelifera/Metachela","Chernovskiia","Cheumatopsyche","Chimarra","Chironomus","Choroterpes","Chromagrion","Chrysops","Chyranda","Cincinnatia","Cinygma","Cinygmula","Cladopelma","Cladotanytarsus","Clathrosperchon","Cleptelmis","Climacia","Clinocera","Clinocera/Trichoclinocera","Clinotanypus","Clioperla","Cloeodes","Cnephia","Coelotanypus","Coenagrion/Enallagma","Conchapelopia","Constempellina","Copelatus","Corbicula","Cordulegaster","Cordulia","Corduliidae/Libellulidae","Corethrella","Corticacarus","Corydalus","Corynocera","Corynoneura","Coryphaeschna","Crangonyx","Cricotopus","Cricotopus/Orthocladius","Cryptochironomus","Cryptolabis","Cryptotendipes","Culex","Culicoides","Culiseta","Culoptila","Cultus","Cybister","Cymatia","Cymbiodyta","Cyrnellus","Dannella","Dasyhelea","Demicryptochironomus","Dero","Derotanypus","Desmopachria","Despaxia","Desserobdella","Diamesa","Dicosmoecus","Dicranota","Dicrotendipes","Dina","Dineutus","Diphetor","Diplectrona","Diplocladius","Dixa","Dixella","Djalmabatista","Dolophilodes","Donacia","Doncricotopus","Doroneuria","Dromogomphus","Drunella","Dubiraphia","Dytiscus","Ecclisomyia","Eccoptura","Ectopria","Eiseniella","Elimia","Eloeophila","Elophila","Enallagma","Endochironomus","Endotribelos","Enochrus","Eoparargyractis","Epeorus","Ephemera","Ephemerella","Epilobocera","Epitheca","Epoicocladius","Erioptera","Erpetogomphus","Erpobdella","Erythemis","Estelloxus","Eucapnopsis","Eukiefferiella","Euryhapsis","Eurylophella","Eylais","Fabria","Fallceon","Farrodes","Faxonius","Feltria","Ferrissia","Fissimentum","Fittkauimyia","Fluminicola","Forcipomyia","Forelia","Fossaria","Frontipoda","Galba","Gammarus","Georthocladius","Gerris","Girardia","Gloiobdella","Glossiphonia","Glossosoma","Glyptotendipes","Goeldichironomus","Goera","Gomphus","Gonomyia","Graptocorixa","Grensia","Guttipelopia","Gymnometriocnemus","Gyraulus","Gyretes","Gyrinus","Habrophlebia","Habrophlebiodes","Haemonais","Hagenulopsis","Haliplus","Haploperla","Haplotaxis","Harnischia","Hebetancylus","Hedriodiscus/Odontomyia","Heleniella","Helichus","Helicopsyche","Helisoma","Helius","Helobdella","Helodon","Helodon/Prosimulium","Helophorus","Hemerodromia","Heptagenia","Hesperocorixa","Hesperoperla","Hesperophylax","Hetaerina","Heterlimnius","Heterocloeon","Heteroplectron","Heterosternuta","Heterotanytarsus","Heterotrissocladius","Hexacylloepus","Hexagenia","Hexatoma","Hyalella","Hydatophylax","Hydatophylax/Pycnopsyche","Hydra","Hydrachna","Hydraena","Hydrobaenus","Hydrobiomorpha","Hydrobius","Hydrocanthus","Hydrochus","Hydrodroma","Hydropsyche","Hydroptila","Hydroscapha","Hydrosmittia","Hydrovatus","Hydrozetes","Hydryphantes","Hygrobates","Hygrotus","Hyporhygma","Ilyodrilus","Ironodes","Ischnura","Isochaetides","Isonychia","Isoperla","Iswaeon","Kathroperla","Kiefferulus","Kloosia","Koenikea","Kogotus","Kongsbergia","Krendowskia","Krenopelopia","Krenosmittia","Labiobaetis","Labrundinia","Laccobius","Laccophilus","Ladona","Laevapex","Lara","Larsia","Lasiodiamesa","Lauterborniella","Laversia","Lebertia","Lepidostoma","Leptophlebia","Lestes","Lethocerus","Leucorrhinia","Leucotrichia","Leucrocuta","Leuctra","Libellula","Limnephilus","Limnesia","Limnichoderus","Limnochares","Limnodrilus","Limnophila","Limnophyes","Limnozetes","Limonia","Liodessus","Lirceus","Ljania","Lopescladius","Lumbriculus","Lutrochus","Lymnaea","Lype","Maccaffertium","Mackenziella","Macrobrachium","Macromia","Macronychus","Macropelopia","Macrothemis","Macrovelia","Mainothrus","Malaconothrus","Malenka","Mallochohelea","Marenzelleria","Marstonia","Maruina","Matriella","Mayatrichia","Megarcys","Menetus","Meringodixa","Mesocapnia","Mesocricotopus","Mesosmittia","Mesovelia","Metacnephia","Metrichia","Metriocnemus","Micrasema","Microchironomus","Microcylloepus","Micropsectra","Micropsectra/Tanytarsus","Microtendipes","Microvelia","Mideopsis","Molanna","Molophilus","Monatractides","Monodiamesa","Monohelea","Monopelopia","Mooreobdella","Moselia","Musculium","Mystacides","Nais","Nanocladius","Narpus","Natarsia","Nectopsyche","Nemotaulius","Nemotelus","Nemoura","Neobrachypoda","Neoelmis","Neohermes","Neoleptophlebia","Neomamersa","Neoperla","Neophylax","Neoplasta","Neoplea","Neoporus","Neostempellina","Neothremma","Neotrichia","Neozavrelia","Neumania","Neurocordulia","Nigronia","Nilotanypus","Nilothauma","Notonecta","Nyctiophylax","Ochrotrichia","Odontomesa","Odontomyia","Odontomyia/Hedriodiscus","Oecetis","Oligophlebodes","Omisus","Onconeura","Onocosmoecus","Ophidonais","Ophiogomphus","Optioservus","Orconectes","Oreodytes","Oreogeton","Ormosia","Orthemis","Orthocladius","Orthotrichia","Oulimnius","Oxus","Oxycera","Oxyethira","Pachydiplax","Pagastia","Pagastiella","Palaeagapetus","Paltostoma","Paraboreochlus","Paracapnia","Parachaetocladius","Parachironomus","Paracladius","Paracladopelma","Paracloeodes","Paracricotopus","Paracymus","Paragnetina","Parakiefferiella","Paralauterborniella","Paraleptophlebia","Paraleuctra","Paralimnophyes","Paramerina","Parametriocnemus","Paranais","Paraperla","Paraphaenocladius","Paraplea","Parapsyche","Paratanytarsus","Paratendipes","Parorthocladius","Pelocoris","Peltodytes","Peltoperla","Pentaneura","Pericoma","Pericoma/Telmatoscopus","Perlesta","Perlinella","Petrophila","Phaenopsectra","Phanocerus","Phryganea","Phylloicus","Phylocentropus","Physa","Physella","Piguetiella","Pilaria","Piona","Pionacercus","Pionopsis","Pisidium","Placobdella","Planorbella","Planorbula","Platambus","Plathemis","Platysmittia","Plauditus","Plumiperla","Podmosta","Podura","Polycelis","Polycentropus","Polychaeta","Polypedilum","Porolohmannella","Potthastia","Pristina","Pristinicola","Probezzia","Procambarus","Procladius","Procloeon","Prodiamesa","Progomphus","Promoresia","Prosimulium","Prostoia","Prostoma","Protanypus","Protoneura","Protoptila","Protzia","Psectrocladius","Psectrotanypus","Psephenus","Pseudochironomus","Pseudodiamesa","Pseudokiefferiella","Pseudolimnophila","Pseudorthocladius","Pseudosmittia","Pseudosuccinea","Psilometriocnemus","Psilotreta","Psychodini","Psychoglypha","Psychomyia","Pteronarcys","Ptilostomis","Ptychoptera","Pycnopsyche","Pyrgulopsis","Radotanypus","Ranatra","Remenus","Rhabdomastix","Rhagovelia","Rhantus","Rheocricotopus","Rheosmittia","Rheotanytarsus","Rhithrogena","Rhyacodrilus","Rhyacophila","Rhynchelmis","Ripistes","Robackia","Roederiodes","Saetheria","Sanfilippodytes","Scapanea","Sergentia","Serratella","Sialis","Sigara","Simulium","Siphlonurus","Siphloplecton","Sisyra","Skwala","Slavina","Smicridea","Sminthurus","Smittia","Soliperla","Somatochlora","Somatogyrus","Soyedina","Sparbarus","Specaria","Sperchon","Sperchonopsis","Sphaerium","Sphaeromias","Spirosperma","Stactobiella","Stagnicola","Stegopterna","Stelechomyia","Stempellina","Stempellinella","Stenacron","Stenelmis","Stenochironomus","Stenonema","Stephensoniana","Stictochironomus","Stilobezzia","Stilocladius","Stratiomys","Stygobromus","Stygomomonia","Stygothrombium","Stylaria","Stylodrilus","Stylogomphus","Sublettea","Suphisellus","Suwallia","Sweltsa","Sympetrum","Sympotthastia","Synclita","Synorthocladius","Synurella","Tabanus","Taenionema","Taeniopteryx","Tallaperla","Tanypus","Tanytarsus","Taphromysis","Teloganopsis","Teneridrilus","Testudacarus","Theromyzon","Thienemanniella","Thienemannimyia","Thyopsella","Timpanoga","Tiphys","Tipula","Tokunagaia","Torrenticola","Trachyoribates","Tramea","Triaenodes","Tribelos","Trichoclinocera","Trichocorixa","Trichotanypus","Tricorythodes","Trimalaconothrus","Trissopelopia","Tropisternus","Tubifex","Tvetenia","Tyrellia","Tyrrellia","Uncancylus","Uncinais","Unionicola","Unniella","Vacupernius","Valvata","Varichaetadrilus","Vejdovskyella","Visoka","Vivacricotopus","Wandesia","Wettina","Wiedemannia","Woolastookia","Wormaldia","Xenochironomus","Xestochironomus","Xiphocaris","Xiphocentron","Xylotopus","Yoraperla","Yugus","Zaitzevia","Zalutschia","Zapada","Zavreliella","Zavrelimyia"
2014,"ARIK",0,1222.66666666667,0,0,8,0,0,0,0,108,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1361.33333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,87.3333333333333,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.333333333333,0,170.666666666667,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,166.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,29997.3333333333,0,0,0,0,0,0,0,7186.66666666667,0,0,0,0,0,0,3377.33333333333,0,0,0,0,403.333333333333,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6353.33333333333,0,0,0,0,4,82,28,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,7561.33333333333,0,0,0,0,533.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,0,0,0,0,0,0,0,682.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.66666666667,0,342,0,0,0,0,0,0,0,0,0,0,0,0,1333.33333333333,0,0,0,0,0,4,0,0,500,0,0,2010,0,0,0,8,0,0,0,0,0,2092.66666666667,966.666666666667,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.666666666667,0,0,0,4974,0,0,0,4,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,112,0,16,4,0,0,0,6160,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.333333333333,0,0,40,0,0,0,10229.3333333333,0,0,4,0,0,0,0,0,1016,0,504,0,0,0,16557.3333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.666666666667,0,0,0,0,95.3333333333333,0,0,0,0,4,0,0,0,4,343.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,21142,0,0,0,0,0,0,27842.6666666667,0,0,0,172.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,363.333333333333,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19148.6666666667,0,0,0,0,0,0,4012,0,0,0,8094,0,0,0,0,0,0,0,0,0,0,0,3666.66666666667,0,0,5343.33333333333,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8097.33333333333,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,166.666666666667,0,0,0,0,0,0,0,33544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
2014,"BARC",0,2260.86956521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.739130434783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310.95652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6667.47826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3803.13043478261,1217.21739130435,0,0,0,0,0,130.434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.95652173913,0,0,0,0,0,0,0,21782.6086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622.782608695652,0,0,43.4782608695652,0,0,0,0,0,0,0,56,0,64,0,0,0,0,260.869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442.95652173913,0,0,0,0,0,11966.4347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404.17391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,372.347826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804.52173913043,0,0,0,0,0,0,0,0,43.4782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.913043478261,0,0,1700.52173913043,0,0,0,807.130434782609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10881.7391304348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"MAYF",0,75.4716981132076,0,0,0,0,0,20.5479452054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.029880566648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.658266234445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.791637412049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.2380952380952,18.6918331067657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2474.5579602485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9452054794521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0687022900763,304.871143516454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.374022265285,0,0,0,0,28.0871193456194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.144099082635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84931506849315,0,0,0,0,0,46.2818003913894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.965056526208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.170606372045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.685424263329,113.982941328509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8571428571429,0,0,0,717.368961973278,0,0,0,0,0,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,169.811320754717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.280077204713,0,0,36.0184298446425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5343511450382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.946532644069,0,2236.14717881959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.045220966084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.643363924358,0,0,0,0,0,0,271.933493673533,0,0,0,30.5343511450382,143.884892086331,150.684931506849,0,0,0,143.884892086331,0,0,7.63358778625954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9117714418119,0,0,519.303113500353,0,0,0,0,0,174.359748842148,0,0,0,0,34.2465753424658,0,11.0582453205061,0,0,0,0,0,0,0,0,0,0,0,0,143.884892086331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"POSE",0,0,0,21.505376344086,0,0,0,43.010752688172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.021505376344,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7634408602151,0,21.505376344086,118.279569892473,0,0,0,0,0,0,935.483870967742,0,0,0,0,0,10.752688172043,0,0,0,0,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,0,170.917729432358,0,0,0,0,0,0,0,0,0,0,11.6279069767442,0,0,0,93.0232558139535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.258064516129,0,0,4760.69017254314,333.333333333333,0,0,0,0,0,0,0,0,0,0,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.404851212803,0,0,258.064516129032,0,229.619904976244,0,0,0,10.752688172043,0,0,0,0,0,0,0,0,0,215.05376344086,0,0,0,0,0,0,0,102.588147036759,11.6279069767442,0,0,0,0,0,129.032258064516,0,0,0,0,0,0,0,0,34.8837209302326,0,0,0,97.6494123530883,21.505376344086,0,0,0,0,0,0,0,0,21.505376344086,96.7741935483871,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,524.631157789447,0,0,408.602150537634,0,0,0,0,0,0,0,0,0,0,0,0,0,32.258064516129,0,32.258064516129,0,0,107.52688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.430107526882,0,0,0,0,0,0,0,0,129.469867466867,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7634408602151,0,209.302325581395,0,0,0,0,0,0,0,0,0,0,129.032258064516,0,0,0,0,0,0,0,0,0,0,0,0,86.0215053763441,75.2688172043011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.956989247312,0,0,0,0,0,0,0,306.451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752688172043,0,0,0,0,23.2558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894.66116529132,0,292.948237059265,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,279.569892473118,0,0,32.258064516129,0,0,0,0,0,0,209.677419354839,0,0,0,408.602150537634,0,0,0,32.258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.796699174794,0,0,0,0,0,0,0,21.505376344086,0,0,0,0,0,0,0,0,0,0,21.505376344086,0,0,0,0,0,0,0,0,1162.79069767442,0,0,0,0,500,0,0,0,0,0,0,2695.92398099525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.258064516129,0,428.169542385596,0,0,45.6364091022756,0,170.042510627657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.548387096774,0,0,0,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.752688172043,0,688.172043010753,0,1274.1935483871,0,0,10.752688172043,0,0,0,0,0,0,0,0,0,0,0,64.9537384346087,0,0,0,0,0,0,53.7634408602151,0,0,0,0,0,0,0,118.279569892473,393.348337084271,48.3870967741935,0,0,0,0,0,0,204.301075268817,720.180045011253,0,0,0,354.838709677419,0,0,0,171.792948237059,0,0,0,0,0,0,0,898.287071767942,0,0,0,0,0,0,0,0,0,0,32.258064516129,0,0,732.245561390348,0,0,0,0,0,317.204301075269,0,0,0,0,0,0,162.603150787697,0,0,0,0,0,0,0,0,0,0,0,0,860.215053763441,0,0,0,0,0,0,0,53.763440860215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.418604651163
2014,"PRLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55737704918033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.304347826087,0,0,0,0,86.9565217391304,521.739130434783,0,0,0,0,0,0,2615.25302922309,0,0,0,0,0,0,0,0,6.55737704918033,0,0,0,0,0,0,0,0,0,0,3.27868852459016,0,0,0,0,0,0,0,0,0,0,0,16.3934426229508,0,0,295.081967213115,0,260.869565217391,0,0,0,130.434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.967213114754,0,0,0,0,0,0,0,0,0,0,0,46.7569493941554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.032786885246,0,0,0,0,0,0,2039.2017106201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318.31789023521,0,0,1508.19672131148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7925873129009,2380.89807555239,19.672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.300784034212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27868852459016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27868852459016,0,0,0,0,0,0,86.9565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.39914468995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
