"uid","nightuid","namedLocation","domainID","siteID","plotID","collectDate","endDate","samplingProtocolVersion","remarks","dataQF"
"9c45d8e6-4441-4614-9177-90353b8d7a00","E0990A172DB3483B9BBE03DC525C7295","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-05-28","2014-05-28",NA,"",NA
"bb28d476-8f80-4b3a-83d8-51bf158e139c","4D6D7F1A63D24D2EB55447CB4CF4D235","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-05-28","2014-05-28",NA,"",NA
"80a444e0-c1e5-45ee-a5c4-6e433ec57efe","A8B91DC4D3DF48E690CC5B0287E409A0","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-05-28","2014-05-28",NA,"",NA
"5f239ce1-0b13-4e37-b1a0-686a181b9f5c","D26FC247E61948068E1F16E1C2A0148C","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-05-28","2014-05-28",NA,"",NA
"ab250280-5c5e-41ee-889d-6365099e5a24","828E4DBF51FB4C70AF4619581DD606CA","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-05-29","2014-05-29",NA,"",NA
"7d38e47b-5c9f-4160-a775-100f34791120","66D5819A18A8416580B6AD1CF010D00E","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-05-29","2014-05-29",NA,"Bear destroyed many traps in grid",NA
"b03693b9-5482-420b-a45f-b03b7742aee9","0E328736B17445748B7A18E03CF4C587","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-05-29","2014-05-29",NA,"",NA
"ec58dd60-4072-474f-a56f-00c4fb827dc2","0E44B84E37524E3E98BD7AF5D151D820","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-05-29","2014-05-29",NA,"",NA
"544c5aef-91f1-4b6d-8ed9-eb90fb667256","8E2A2F5609E94AD7AA80337F8070809C","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-05-30","2014-05-30",NA,"",NA
"87d16237-51d1-4ed8-8379-afc2ebdd0426","8828817745BF4EA2B37DBA0345D9D9CC","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-05-30","2014-05-30",NA,"",NA
"d9916f73-413e-4fb4-a360-0aaa7df62407","5A0A76D15F924C98994DDB506BA0CB0B","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-05-30","2014-05-30",NA,"",NA
"0a2c51d5-a1cc-4b9c-859e-467335eda0fd","572ACCCB5D114B768782CF7359730846","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-05-30","2014-05-30",NA,"",NA
"13df762e-5827-49f1-9903-34917b386aa9","14B0B93E14A94A4C82A6A4C46E507A82","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-05-30","2014-05-30",NA,"",NA
"1f892045-723c-44be-a20c-d4d0985e3cbf","4A8D0E622AB74C79A881B2E03E22BC87","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-06-28","2014-06-28","","",NA
"ef4ed156-27ac-4de6-81c0-a86209e1c2e0","92E735F53AB74EAFBABB79C53C9304E7","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-28","2014-06-28","","",NA
"bc40b175-fffd-4200-beee-e65132a3f9b9","3A20629AE9AB4794A324E67A0551501C","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-06-28","2014-06-28","NEON.DOC.000481vD","",NA
"ab03bbc2-cda4-4c37-8a0e-b3e3e7cdc12b","C5A2F5A380D244C18FC53B462B8C86D5","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-28","2014-06-28","","",NA
"b6d52b73-5283-4cae-8918-349a7d0d22fd","0669FA7B45884BA4B589CE1988E9A91D","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-28","2014-06-28","","",NA
"9aa9df1b-b866-4008-99a3-73abbead9f71","D36F1B6D76E540C19BC41BC83B3416E8","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-06-29","2014-06-29","","",NA
"ec30cdb2-9456-45fd-99b4-12303fa4e6f9","E59ACCF41F62444A94E41B5AF3DF75F7","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-06-29","2014-06-29","NEON.DOC.000481vD","",NA
"7091fa70-3eae-46bf-b453-4ce3dd145fab","59A1B1308AA649F18CA982168D92947E","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-29","2014-06-29","","",NA
"57c9ab47-081c-4405-bc0d-4a7766f749c1","4A5EB00BD956496D9EE7DFC002F90FC5","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-29","2014-06-29","","",NA
"dfe63b0b-6f6d-46e0-b33a-652b2393cec7","CDE6848DCA96467A8602C51DCEDCCCF0","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-30","2014-06-30","","Many measurements not taken due to time constraints.",NA
"79eca7c3-ad79-4974-bf6b-3990b963e4eb","0C488E6F187E467DAC3BACB7574D5FE3","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-06-30","2014-06-30","","",NA
"234cc985-e797-46ce-90c9-0cdfa28b1b65","2A9DDBAD8B704FA7A2F8D734E5A06E4F","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-06-30","2014-06-30","NEON.DOC.000481vD","",NA
"eb4f704f-7bc8-467d-b60c-3dc81b1b79e8","2BA40415925E491980F4223A6827DDBB","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-06-30","2014-06-30","","",NA
"74d4736a-6fa3-4f8d-b7c1-82196c416542","41CD1AAE5D45436997F6CB720B9CF1B1","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-07-01","2014-07-01",NA,NA,NA
"044a2ffd-015b-4a08-9585-a2ce44c79707","C298E46344344B3F93F5DEC4FBAC59FA","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-07-01","2014-07-01",NA,NA,NA
"133a8d42-d299-4218-a9c3-d86aa66b6917","F0FC72EA8E3A4AA1876E37BECF608D70","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-07-02","2014-07-02",NA,NA,NA
"a7cf2795-6170-4ccb-8f8c-88316791d483","B91E9ABD60234CFD88D219341250F6E9","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-07-02","2014-07-02",NA,NA,NA
"5a3d7e8c-b745-4a4c-88dc-89350361b8ac","D02B22D166FD4E3A9AF8B8A0BFF5842F","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-07-03","2014-07-03",NA,NA,NA
"98b17929-c4a2-46a6-9534-63035a3fdfd8","F1468003E4594CC7924C65727F70FB13","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-07-03","2014-07-03",NA,NA,NA
"b1f03534-b386-4507-8799-d6b8a1861d29","FCF52D98B7E1489291104DC5BCC5E526","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-08-25","2014-08-25",NA,"",NA
"9db44f4e-cebb-4319-8363-fdf3b7ac7f91","F4A16158CB1A41AC93A2495C3FE45B22","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-08-25","2014-08-25",NA,"",NA
"72ddd147-0480-483d-af39-cff804ea426d","E38ADBC4E1EF423B904CE8D49D05205C","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-08-25","2014-08-25",NA,"",NA
"992b74f7-7687-4703-89cf-480d3722550c","016A7167B34642259947A4B5F5D76206","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-08-26","2014-08-26",NA,"",NA
"3aeef195-6827-4714-ac26-5925434a485c","F34C836E820F470C87D4354EF3B31747","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-08-26","2014-08-26",NA,"Many traps destroyed by bear, two traps missing.",NA
"2e4af2e3-8fe8-4b19-af3f-9042fbcf10ae","A9D235AD888345179C1D5A4573990444","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-08-27","2014-08-27",NA,"",NA
"214b5358-c3f7-46a8-af29-3984fd31c1d1","822E83F456714DE3B2AC818FEEC23D42","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-08-27","2014-08-27",NA,"",NA
"322299fe-5ed7-4330-b78c-94e38c227c70","8E1B49A62F5C48BF876D8CE4820B7D82","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-08-27","2014-08-27",NA,"Grid not set due to extensive bear damage on 8/26",NA
"6e81240a-dc8f-4a7a-a0a8-d20cb0adab3c","70243528DC7E485B98FE8768F1C9EDCB","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-08-28","2014-08-28",NA,"",NA
"ff6ac6a0-5770-4ee2-a5fc-bcc3488cc77f","C31042AE98A64CD091EA1EC26CA30726","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-08-28","2014-08-28",NA,"",NA
"ecabea23-75d6-4034-9546-b9e342ba67a7","CCF6031CA32549958DA993EE00A1F91D","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-08-29","2014-08-29",NA,"",NA
"4599fa13-5b6e-47d9-8805-0a0d122b623a","DD2B511C33804F0FABADFF5683CD3F66","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-08-29","2014-08-29",NA,"",NA
"b0b4636d-0d2d-424a-be90-4a6bd8b008d8","15EE49B237E64E41AC1ACACB2F14D9EF","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-08-30","2014-08-30",NA,"",NA
"895342a0-ebba-4b19-bea7-87b6d3fb2802","8893C2BAD664427791E6E04E3A21A5B6","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-08-30","2014-08-30",NA,"",NA
"eda2772a-a6a2-4484-a1ff-a4cb53457553","826433E5B81C45AB98F0A501C3744DC3","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-10-20","2014-10-20",NA,"",NA
"01f7d27d-a02c-4be6-b0b5-a13dd1c49bc9","442BB3A8D9E14F84922AF3DC13B9B2A6","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-10-20","2014-10-20",NA,"",NA
"9cd1a48a-d393-437d-87a9-fe9c5716f14b","3F040F93FEC540EAA303E8F1CD4557A8","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-10-20","2014-10-20",NA,"",NA
"60c1904b-76e3-4e2f-93bd-e3c38d3c405e","2AC1C0B047984891B7B115140B25B2B9","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-10-21","2014-10-21",NA,"",NA
"e5dbb8cf-6ac1-4a04-af1b-18bff77ccb50","546E3755A1884E25B9831A674FAC267A","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-10-21","2014-10-21",NA,"",NA
"91ba4b9f-6896-4007-9c35-d99654167aee","B332DD2ED8494AD2ABCCCC6CC454240E","BART_062.mammalGrid.mam","D01","BART","BART_062","2014-10-22","2014-10-22",NA,"",NA
"16a0b889-2c51-4558-86cd-172f3707bc97","54584C0E49E348E8981ADB5753EAAD3E","BART_001.mammalGrid.mam","D01","BART","BART_001","2014-10-22","2014-10-22",NA,"",NA
"0ea597af-8a86-454a-9ab2-9aa201c427e2","22F89A6A5FDD45258883BE03BB2FA800","BART_012.mammalGrid.mam","D01","BART","BART_012","2014-10-22","2014-10-22",NA,"Note on back of datasheet says 'R1816 and following animals were limited processing due to time & weather' but no record for an animal with that tag # from this grid/bout. There also does not seem to be evidence of limited processing on 10/22",NA
"6ae775d6-ff3c-4e74-ae1b-ac2ef81dc0de","BB602AB9498C4ADBB68E379B21C4DB62","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-10-23","2014-10-23",NA,"",NA
"feb143b9-a78c-4f47-970f-e4bc3cb83a56","18641AA8A38F4DFC84066908B259E123","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-10-23","2014-10-23",NA,"",NA
"2b1656f5-197d-4999-806c-f36daf2ccab8","B40E711B8ACF445A89C85D1854F52250","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-10-24","2014-10-24",NA,"Traps not set due to deaths on 20141023",NA
"2d74df1d-42b2-4721-80f2-75c97fb92b5b","79C7D9C68C27466BBB7816E0FC2E71DA","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-10-24","2014-10-24",NA,"Grid not set due to impassable creek crossing",NA
"4567378f-37c5-4817-89b3-c3f1a7f28fde","372FDC3C466641548A18056F66399996","BART_015.mammalGrid.mam","D01","BART","BART_015","2014-10-25","2014-10-25",NA,"Limited processing on all animals recaptured during this bout. Full processing on all new captures.",NA
"ea1872f6-124d-4833-bf3b-d65a45571777","887223ACF0B44450AD78061ED800A719","BART_007.mammalGrid.mam","D01","BART","BART_007","2014-10-25","2014-10-25",NA,"Traps not set due to deaths on 20141023",NA
"95a5add9-87e9-4435-90d2-6328f8b10972","E6B11A3AB4D1443291EBDD7A07DA3F5F","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-06-17","2015-06-17",NA,NA,NA
"48a15cf1-b501-4123-b75d-7c9ab116a603","CDC72C73481C482AA66E6F597859404D","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-06-17","2015-06-17",NA,NA,NA
"e98c9530-50fe-4c42-8381-87c256b37563","69D61D4C34B847E8A1584E8DE5CD2754","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-06-17","2015-06-17",NA,NA,NA
"6bd19196-edda-4411-bc09-effd7aba55b8","B7FBB6C5EA3748D2A2F8E3EB8F98000F","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-06-18","2015-06-18",NA,NA,NA
"a0595aed-7c1f-474a-b560-c3f7fe966350","BC6D034D98A245FAA6E78CB9A11DFB35","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-06-18","2015-06-18",NA,NA,NA
"8d450c36-2f15-4f79-8a84-f1a41843b788","734602679DD444F496054CF5480E1104","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-06-18","2015-06-18",NA,NA,NA
"68dc2643-6726-4da8-96ca-430ba97a53d3","CA8A5ABE7D1244048C141423CCDB04BA","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-06-19","2015-06-19",NA,NA,NA
"6fda2051-562e-452b-b887-e4388786c747","DB6A1984521C458E85249DD49A7140B9","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-06-19","2015-06-19",NA,NA,NA
"44a60bb4-062f-4a55-aae8-7855d14eadb0","13A62D1777AC4CEABE68505A337A3CB4","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-06-19","2015-06-19",NA,NA,NA
"fec8db39-41c3-44bd-81dd-701e5da82d60","33630FF032374F3EBBBADD13FC6C99F9","BART_084.mammalGrid.mam","D01","BART","BART_084","2015-06-20","2015-06-20",NA,NA,NA
"c45f0876-7fd6-40a6-8781-8f3737b7511b","DA3CEA5040904AA6B3D1DC0AC463F8FB","BART_007.mammalGrid.mam","D01","BART","BART_007","2015-06-20","2015-06-20",NA,NA,NA
"a5b402cc-4da1-4d35-9e06-198861619b6d","6D5D9647B12247528AE17163683D5C3D","BART_001.mammalGrid.mam","D01","BART","BART_001","2015-06-20","2015-06-20",NA,NA,NA
"a0eba751-3c48-4a0f-b65a-be1a05035be1","C116535420CC45C491A2353670C6AB1E","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-07-16","2015-07-16",NA,NA,NA
"71ad4207-03d4-4970-bc7a-130197548fbe","02DF3E9261B6443080CDFF33A91E8AAB","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-07-16","2015-07-16",NA,NA,NA
"042c7283-1abc-4732-a83f-0f50feddfb93","82A6AD8AAB494A5E9C5A343334673339","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-07-16","2015-07-16",NA,NA,NA
"b6c722b6-5d2c-4813-9441-a3dae5cc440a","134D5FBC3EC945599879F61965A0E4DC","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-07-17","2015-07-17",NA,NA,NA
"be998638-d4b2-4bf1-bdea-f31e11b4ee7a","F188FDC4B64F4211B630DCCB70C9BA96","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-07-17","2015-07-17",NA,NA,NA
"620752a5-6369-47a6-96a4-36f08dfaba73","FA6FEB93E5CB4F97B487346703EE16A4","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-07-17","2015-07-17",NA,NA,NA
"737277b2-6de8-4422-aa1a-a8ecad28c47d","112113A838FA4B1F8F1E0367A4D70952","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-07-18","2015-07-18",NA,NA,NA
"274e93a8-1b66-4802-a6b8-1cefa1dc17f4","123F9271D9404871BDD47E3A9FC7F02E","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-07-18","2015-07-18",NA,NA,NA
"745d591d-c4e5-4e01-ace4-fb2154c2c1fe","9D057DDA10C0449E8465E541E6DF3119","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-07-18","2015-07-18",NA,NA,NA
"0f763b86-1c38-4ba0-b2dd-f2d0571e67f3","3EF7BCE3E57545AC82202C270669AC4D","BART_001.mammalGrid.mam","D01","BART","BART_001","2015-07-19","2015-07-19",NA,NA,NA
"e28395be-954f-4217-ad5f-48b36f566404","B1A0EFE801DB4BF6BE0A518AF6400937","BART_084.mammalGrid.mam","D01","BART","BART_084","2015-07-19","2015-07-19",NA,NA,NA
"ed92526a-5340-473f-88b4-3f9b2fa66451","DA10598F525A48E596FA33FAA517EE6D","BART_007.mammalGrid.mam","D01","BART","BART_007","2015-07-19","2015-07-19",NA,NA,NA
"f6d16476-9623-4f6d-a632-01c6b5b9f728","8EBC6D91D8AD4440BE47751C17165970","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-09-18","2015-09-18",NA,NA,NA
"8731325f-e9d6-4545-b5ff-1504e9ea3370","D2EF85EEE48F41FABEB9896C9851B9BD","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-09-18","2015-09-18",NA,NA,NA
"c5cfcf7b-b826-4d9c-b5ee-49a1bc45e231","2D65FD23838E49F1A10FF01408C42AE2","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-09-18","2015-09-18",NA,NA,NA
"c21cfde0-f05f-4701-b501-a8b04a99cd42","23651A9942FD4E12B9B87982A106DEB8","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-09-19","2015-09-19",NA,NA,NA
"aa5d6206-c257-4786-997f-086a1781acc4","C54726DE9FD244BAA5B33EFC440E473B","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-09-19","2015-09-19",NA,NA,NA
"d1dcf352-37f6-48bb-8813-b36921a5e8cc","86319DC3C2104280A02620F63D0823BF","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-09-19","2015-09-19",NA,NA,NA
"41f1da6c-053f-4894-9b38-7422db2c7f6f","6ED3CB162F014E25A99B5D8B7C862CA0","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-09-20","2015-09-20",NA,NA,NA
"5c37528e-13c4-418d-bcb2-e13b34995620","C9F4D6630D584085A8AD9E7AFF20562E","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-09-20","2015-09-20",NA,NA,NA
"fbacdca0-e8d2-4d2c-a861-f4795f6de567","AC502572605649B39054CB2EAD79793C","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-09-20","2015-09-20",NA,NA,NA
"2dd9b575-f249-4df5-ad5e-7045d39e66c3","05A6D4546B7244BEA65744F99BB6773D","BART_001.mammalGrid.mam","D01","BART","BART_001","2015-09-21","2015-09-21",NA,NA,NA
"79733f6b-db99-4ffb-9bbb-c7691dbaa045","3B258B754A32440ABA4BDF5F6F880122","BART_084.mammalGrid.mam","D01","BART","BART_084","2015-09-21","2015-09-21",NA,NA,NA
"db9a4dc9-c06a-46f4-ac61-8e4ba101c43b","61FAD73FC5C34525BB35F409DCCE8124","BART_007.mammalGrid.mam","D01","BART","BART_007","2015-09-21","2015-09-21",NA,NA,NA
"4032da24-7051-47dd-9d1c-df551bbc2a2f","C866C326AC9845CBA7494038EE758EEC","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-10-14","2015-10-14",NA,NA,NA
"818c8bdd-8791-4532-9b13-327d67bb30dc","1EAF8CEAE4FC4B6697A01749C21D7A8A","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-10-14","2015-10-14",NA,NA,NA
"944fb158-1b53-4a52-a327-0834b72f8c18","64DA97724A1A423994C33C15627C553E","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-10-14","2015-10-14",NA,NA,NA
"833eb667-3b7b-488b-a648-2aafb686c2d6","ADED5A0803734A55B9245EC79F63C035","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-10-15","2015-10-15",NA,NA,NA
"13d8ac45-9c30-4e54-8bac-647cbb28a476","BCC86099B75E47979FFBA96486340D86","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-10-15","2015-10-15",NA,NA,NA
"9f033c54-e332-46ab-9019-45bb2de9ae66","252F694B91B84C19BD4115F34D3DF852","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-10-15","2015-10-15",NA,NA,NA
"017c3766-e432-48fc-8e86-7d4b1a18a61a","3F680B7EC5574ADBA53F23E510FF68CE","BART_012.mammalGrid.mam","D01","BART","BART_012","2015-10-18","2015-10-18",NA,NA,NA
"87eff8f9-3138-44dd-b413-f3f5a7fb4bd6","417C7A5A68D6408C97B4E34BEEEF204E","BART_062.mammalGrid.mam","D01","BART","BART_062","2015-10-18","2015-10-18",NA,NA,NA
"f063bffb-5ea9-4676-bfd6-f55d2aae0ac9","7FA6237E9B6049679B4D71E2D005548E","BART_015.mammalGrid.mam","D01","BART","BART_015","2015-10-18","2015-10-18",NA,NA,NA
"cae4f279-ab22-46b5-818b-27f087c9e743","E27AB1C893C64F5C962FFF887CC7A3FF","BART_007.mammalGrid.mam","D01","BART","BART_007","2015-10-19","2015-10-19",NA,NA,NA
"04febc4e-40df-4574-96f7-f40f2b7944b0","C67405DB3ABB4101B964C53264EDFCA6","BART_084.mammalGrid.mam","D01","BART","BART_084","2015-10-19","2015-10-19",NA,NA,NA
"8f5628af-ee87-40ea-9ad5-20e1b633faea","C126A7405E9B4EF59D44219EACB5045C","BART_001.mammalGrid.mam","D01","BART","BART_001","2015-10-19","2015-10-19",NA,NA,NA
"c61ead52-295f-4743-a5d2-2a6a4fe805d3","962C1D9C4FB74A00BF7BA6FD6A038F28","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-05-12","2016-05-12","NEON.DOC.000481vG",NA,NA
"08806166-e649-4aee-b06c-06a810ff9a3e","197E8273B6E041DB8C6B830768025085","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-05-12","2016-05-12","NEON.DOC.000481vG",NA,NA
"6d5589e1-bf86-44a0-acdc-390eabc62f6b","538C64697A274492A77CFFBC3722316B","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-05-12","2016-05-12","NEON.DOC.000481vG",NA,NA
"263b2595-2e62-471f-a721-2e9efbb42938","DB5F719BC15B48778F12E94805B2E689","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-05-13","2016-05-13","NEON.DOC.000481vG",NA,NA
"93bf481c-50bc-4f74-939a-8c5d476d029b","EB8D9DE21E244B45A57A33740BEF41DF","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-05-13","2016-05-13","NEON.DOC.000481vG",NA,NA
"5bacc46c-7f6d-441e-89f0-a97a2c41ac34","2A0D0A9AB433488E836689AB135FB6E8","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-05-13","2016-05-13","NEON.DOC.000481vG",NA,NA
"1b67c7c2-0a46-4933-9c63-459886a4dc84","887A28AB6E3D4A9EBDCF5FBDC54F05F8","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-05-14","2016-05-14","NEON.DOC.000481vG",NA,NA
"6d53a192-3f9c-4c13-abb3-761d463189ca","155BA54F74A646078F733E7231FDE325","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-05-14","2016-05-14","NEON.DOC.000481vG",NA,NA
"d17091df-5163-4899-b522-7e7649b81cc9","1EE47C8B095245189189878667BFF731","BART_084.mammalGrid.mam","D01","BART","BART_084","2016-05-15","2016-05-15","NEON.DOC.000481vG",NA,NA
"aea7ce36-9db6-48c3-b976-3d301da65e7f","8F7E3D39637E4423ACF90F32A018F5A0","BART_001.mammalGrid.mam","D01","BART","BART_001","2016-05-15","2016-05-15","NEON.DOC.000481vG",NA,NA
"c96a8299-cb04-47ea-b595-8ba1f65e819f","420C123BDBDF4DCF9CE1294DF038848C","BART_007.mammalGrid.mam","D01","BART","BART_007","2016-05-15","2016-05-15","NEON.DOC.000481vG",NA,NA
"2c5f923b-dc6b-43c4-8c22-0f466066d882","1571B09CED9340E69FE7779AD3C01252","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-07-07","2016-07-07","NEON.DOC.000481vH",NA,NA
"40559e7d-9084-4fbc-9e19-754adfacdbae","D1D691D051C44361A954EC945A0BBB26","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-07-07","2016-07-07","NEON.DOC.000481vH",NA,NA
"09f3c1d9-e815-44cc-9956-20edae7f703b","5094EE2B3AD44F569E43090A88571C1F","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-07-07","2016-07-07","NEON.DOC.000481vH",NA,NA
"ace0818b-bff0-432a-8a5f-757fe6bebb68","4BEF5ED104954750B38F41355B1F3BAF","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-07-08","2016-07-08","NEON.DOC.000481vH",NA,NA
"56f3a53a-101c-4d71-a324-a3c7f761ca52","F59574F2A6F6417D80F424FFB4DA17FC","BART_001.mammalGrid.mam","D01","BART","BART_001","2016-07-08","2016-07-08","NEON.DOC.000481vH",NA,NA
"4863a3d8-0ce2-4e64-9253-5867a51667cf","25E58680E1E444489B3ED6331217C3BA","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-07-08","2016-07-08","NEON.DOC.000481vH",NA,NA
"6bce64ad-5407-4439-bac3-3ed23b1f9dd5","144B3BB4D1A0402194C21B723EAC3350","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-07-09","2016-07-09","NEON.DOC.000481vH",NA,NA
"efa08cbf-1a50-4155-9403-d7c5e843f59a","9BB43A1248B24423A9478809C8C29D17","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-07-09","2016-07-09","NEON.DOC.000481vH",NA,NA
"894fdc10-3641-4c3f-ab3b-6f7ef5cd97ee","4DD3A08B5AB54BB4AF99CEB54C2F1633","BART_084.mammalGrid.mam","D01","BART","BART_084","2016-07-10","2016-07-10","NEON.DOC.000481vH",NA,NA
"350ce6d4-454a-45b8-8fb5-b771f378f9e1","C0FF9EC8565040F08933C150E465464F","BART_007.mammalGrid.mam","D01","BART","BART_007","2016-07-10","2016-07-10","NEON.DOC.000481vH",NA,NA
"94b6bacd-9dad-488f-8b4b-6aa50ca86f7d","978512BAFB7C46DAB66E96A164B3493A","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-09-08","2016-09-08","NEON.DOC.000481vH",NA,NA
"3d782f3c-a087-4c92-83fb-1118030a4ea2","B743D0DB00F64693918B197ED54D9A87","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-09-08","2016-09-08","NEON.DOC.000481vH",NA,NA
"f0f12125-1af0-49ad-a53b-a58283137b0d","5B53DA7F77834931945C2F2F4C64CB2A","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-09-08","2016-09-08","NEON.DOC.000481vH",NA,NA
"701fe9fa-44c1-4542-9d15-735ffdba118e","764EE938D73F4103B721CAEA7C8D08C9","BART_062.mammalGrid.mam","D01","BART","BART_062","2016-09-09","2016-09-09","NEON.DOC.000481vH",NA,NA
"20c6bae1-3bf2-4c50-ba10-de4e3cb88449","024EE07C6BF749589B460813EFD36B33","BART_015.mammalGrid.mam","D01","BART","BART_015","2016-09-09","2016-09-09","NEON.DOC.000481vH",NA,NA
"90efea18-8515-4b26-8308-7eed3f941ff1","BDAE2EF2F8C24CA79271154664B3A11E","BART_012.mammalGrid.mam","D01","BART","BART_012","2016-09-09","2016-09-09","NEON.DOC.000481vH",NA,NA
